split,ae_error,if_anomaly,risk_score
train,0.013881874,-0.1110625268303273,0.0
train,0.014492318,-0.1010366811113655,0.0
train,0.015040694,-0.0843546857920758,0.0
train,0.01528025,-0.078714825656296,0.0
train,0.014560293,-0.0797855300505714,0.0
train,0.013659912,-0.084736486952456,0.0
train,0.013606246,-0.0807967879498385,0.0
train,0.013685841,-0.0751798920398995,0.0
train,0.0133457575,-0.0928197041959856,0.0
train,0.013555361,-0.106364673902593,0.0
train,0.01493295,-0.1015111967968248,0.0
train,0.016038455,-0.0971323222741716,0.0
train,0.016545288,-0.0936088798061798,0.0
train,0.016579906,-0.092607961005069,0.0
train,0.01702776,-0.0848148026992174,0.0
train,0.018623106,-0.077020952916147,0.0
train,0.01998132,-0.0834019977673717,0.0
train,0.021719456,-0.0871584975385482,0.0
train,0.023089418,-0.0907582136595494,0.0
train,0.02421576,-0.0963049899492535,0.0
train,0.05038863,-0.0092022408496997,0.19420884597065657
train,0.046196453,-0.0180211621853158,0.1673936807955297
train,0.043268573,-0.014220385814329,0.17895047354864366
train,0.039555356,-0.0237986612994624,0.14982638575465979
train,0.03573163,-0.0453308077719857,0.08435487940343532
train,0.03273197,-0.0718340922820161,0.0037679317741765514
train,0.030608483,-0.0778466827236851,0.0
train,0.028798321,-0.0691410996246781,0.01195635303044546
train,0.0270871,-0.051312491581531,0.06616673220559734
train,0.025890347,-0.0346670040287924,0.11677966786526459
train,0.023320757,-0.0464914420838024,0.08082580826254726
train,0.021696856,-0.0511481472637827,0.06666644411573949
train,0.021111809,-0.0491054631691096,0.07287751112889558
train,0.019880394,-0.0551720431999745,0.05443122508268902
train,0.019436467,-0.0644482197898702,0.02622571128054995
train,0.020978794,-0.078867820467805,0.0
train,0.022819469,-0.0978071766826551,0.0
train,0.024360161,-0.1006889303870287,0.0
train,0.025193354,-0.0919489250813291,0.0
train,0.02573824,-0.097325388353789,0.0
train,0.025568256,-0.0935401203969905,0.0
train,0.024462782,-0.088140434792756,0.0
train,0.022976726,-0.0752488451791677,0.0
train,0.021305647,-0.0639281345055513,0.02780710341156272
train,0.019284843,-0.0644243438144496,0.026298309527008387
train,0.017068498,-0.0726514877050621,0.0012825265360267178
train,0.015594248,-0.0804884465748796,0.0
train,0.015207291,-0.0684154534661777,0.014162781782712505
train,0.01542095,-0.0590408564548828,0.04266755665726488
train,0.015716225,-0.0513031556122069,0.0661951195275802
train,0.016581126,-0.0569844664853734,0.04892029830200214
train,0.018114954,-0.0642954393859231,0.026690261491562575
train,0.019114954,-0.0778877570887411,0.0
train,0.019366913,-0.0939823806909621,0.0
train,0.018914241,-0.1011657945215885,0.0
train,0.017630601,-0.0951675948916488,0.0
train,0.016139457,-0.0844024779497359,0.0
train,0.0145928925,-0.0761907442057238,0.0
train,0.013541791,-0.0813235698743657,0.0
train,0.013349653,-0.0799009395076029,0.0
train,0.01297171,-0.0872870319243875,0.0
train,0.012548361,-0.0987182712998017,0.0
