Source_File,Ring_Index,Cluster_Label,First_Unit_Top_Depth,Last_Unit_Bottom_Depth,Source,Top_Depth_Avg,Bottom_Depth_Avg,含水率,容重（重度）,孔隙比,塑性指数,液性指数,内摩擦角,黏聚力,饱和单轴抗压强度标准值,完整性指数,泊松比,重型圆锥动力触探锤击数N,主RGB比例
项目14处理后数据.xlsx,1032,2,43.83,54.996,Part_50,241.042,242.186,28.02256,19.52696,0.7834704000000001,13.95376,0.668664,12.98304,33.132960000000004,,,,,79.04
项目14处理后数据.xlsx,1033,2,43.803,54.968,Part_50,241.164,242.308,28.0297,19.52582,0.7836552,13.937559999999998,0.669234,13.00824,33.062760000000004,,,,,78.98
项目14处理后数据.xlsx,1034,2,43.775,54.941,Part_50,241.285,242.429,28.03438,19.52504,0.7837668000000001,13.92136,0.6698040000000001,13.03344,32.992560000000005,,,,,79.18
项目14处理后数据.xlsx,1035,2,43.748,54.914,Part_50,241.224,242.368,28.03086,19.52546,0.7836344000000001,13.90516,0.670374,13.05864,32.922360000000005,,,,,79.46
项目14处理后数据.xlsx,1036,2,43.721,54.886,Part_50,241.412,242.556,28.0308,19.52538,0.7836068,13.89004,0.6709060000000001,13.082159999999998,32.856840000000005,,,,,79.8
项目14处理后数据.xlsx,1037,2,43.693,54.859,Part_50,241.648,242.792,28.03466,19.52472,0.7836940000000001,13.87384,0.671476,13.107359999999998,32.786640000000006,,,,,80.18
项目14处理后数据.xlsx,1038,2,43.666,54.832,Part_50,241.866,243.01,28.04016,19.52382,0.7838300000000001,13.857639999999998,0.672046,13.132559999999998,32.716440000000006,,,,,80.08
项目14处理后数据.xlsx,1039,2,43.639,54.804,Part_50,241.969,243.113,28.0401,19.52374,0.7838024,13.84252,0.672578,13.15608,32.65092,,,,,79.86
项目14处理后数据.xlsx,1040,2,43.611,54.777,Part_50,242.072,243.216,28.0415,19.52344,0.7838164000000001,13.82632,0.6731480000000001,13.18128,32.58072,,,,,79.66
项目14处理后数据.xlsx,1041,2,43.584,54.75,Part_50,242.138,243.282,28.045540000000003,19.52276,0.7839108,13.8112,0.6736800000000001,13.2048,32.51520000000001,,,,,79.94
项目14处理后数据.xlsx,1042,2,43.557,54.723,Part_50,242.161,243.305,28.0545,19.52136,0.7841516000000002,13.79608,0.674212,13.228319999999998,32.44968,,,,,80.5
项目14处理后数据.xlsx,1046,2,43.444,54.61,Part_50,242.739,243.883,28.06228,19.51986,0.784278,13.73452,0.676378,13.32408,32.18292,,,,,80.84
项目14处理后数据.xlsx,1047,2,43.412,54.578,Part_50,242.862,244.006,28.06632,19.51918,0.7843724000000001,13.7194,0.67691,13.3476,32.1174,,,,,80.72
项目14处理后数据.xlsx,1048,2,43.38,54.546,Part_50,242.985,244.129,28.06526,19.51924,0.7843132000000002,13.7032,0.6774800000000001,13.3728,32.047200000000004,,,,,80.86
项目14处理后数据.xlsx,1123,2,41.645,52.811,Part_50,251.087,252.231,28.238346666666665,19.48158666666667,0.7858802666666668,11.458394285714284,0.7564639047619047,16.86472,22.31970857142857,,,,,72.3
项目14处理后数据.xlsx,1124,2,41.603,52.769,Part_50,251.246,252.39,28.34074,19.46214,0.7876296,10.84444,0.778066,17.819760000000002,19.65924,,,,,62.14
项目14处理后数据.xlsx,1125,2,41.562,52.727,Part_50,251.032,252.176,28.34164,19.46204,0.7876656,10.84984,0.777876,17.81136,19.682640000000003,,,,,62.04
项目14处理后数据.xlsx,1126,2,41.52,52.686,Part_50,250.546,251.69,28.34398,19.46178,0.7877592,10.86388,0.777382,17.78952,19.74348,,,,,61.78
项目14处理后数据.xlsx,1127,2,41.478,52.644,Part_50,250.771,251.915,28.34614,19.46154,0.7878456,10.87684,0.776926,17.769360000000002,19.79964,,,,,61.54
项目14处理后数据.xlsx,1128,2,41.437,52.602,Part_50,251.205,252.349,28.34776,19.46136,0.7879104000000001,10.88656,0.776584,17.75424,19.84176,,,,,61.36
项目14处理后数据.xlsx,1129,2,41.395,52.561,Part_50,251.638,252.782,28.3492,19.4612,0.787968,10.8952,0.77628,17.7408,19.8792,,,,,61.2
项目14处理后数据.xlsx,1130,2,41.353,52.519,Part_50,251.65,252.794,28.35028,19.46108,0.7880112,10.90168,0.776052,17.73072,19.90728,,,,,61.08
项目14处理后数据.xlsx,1131,2,41.31,52.475,Part_50,251.632,252.776,28.35136,19.46096,0.7880544,10.90816,0.7758240000000001,17.72064,19.93536,,,,,60.96
项目14处理后数据.xlsx,1132,2,41.266,52.432,Part_50,251.613,252.757,28.35388,19.46068,0.7881552000000001,10.92328,0.775292,17.697119999999998,20.00088,,,,,60.68
项目14处理后数据.xlsx,1133,2,41.223,52.389,Part_50,251.594,252.738,28.35586,19.46046,0.7882344,10.935160000000002,0.774874,17.67864,20.05236,,,,,60.46
项目14处理后数据.xlsx,1134,2,41.18,52.345,Part_50,251.523,252.667,28.3573,19.4603,0.788292,10.9438,0.77457,17.6652,20.0898,,,,,60.3
项目14处理后数据.xlsx,1135,2,41.136,52.302,Part_50,251.423,252.567,28.35856,19.46016,0.7883424000000001,10.95136,0.7743040000000001,17.65344,20.12256,,,,,60.16
项目14处理后数据.xlsx,1136,2,41.094,52.26,Part_50,251.324,252.468,28.35946,19.46006,0.7883784,10.95676,0.774114,17.64504,20.14596,,,,,60.06
项目14处理后数据.xlsx,1137,2,41.051,52.216,Part_50,251.223,252.367,28.36108,19.45988,0.7884432000000001,10.96648,0.773772,17.62992,20.18808,,,,,59.88
项目14处理后数据.xlsx,1138,2,41.007,52.173,Part_50,251.122,252.266,28.3636,19.4596,0.788544,10.9816,0.7732399999999999,17.6064,20.2536,,,,,59.6
项目14处理后数据.xlsx,1139,2,40.964,52.13,Part_50,251.021,252.165,28.36522,19.45942,0.7886088000000001,10.99132,0.772898,17.59128,20.295720000000003,,,,,59.42
项目14处理后数据.xlsx,1140,2,40.921,52.086,Part_50,250.918,252.062,28.366660000000003,19.45926,0.7886664,10.999960000000002,0.772594,17.577840000000002,20.33316,,,,,59.26
项目14处理后数据.xlsx,1141,2,40.877,52.043,Part_50,250.955,252.099,28.36774,19.45914,0.7887096,11.00644,0.772366,17.56776,20.36124,,,,,59.14
项目14处理后数据.xlsx,1142,2,40.834,52.0,Part_50,251.015,252.159,28.36864,19.45904,0.7887456,11.01184,0.7721760000000001,17.55936,20.38464,,,,,59.04
项目14处理后数据.xlsx,1143,2,40.791,51.957,Part_50,251.073,252.217,28.37062,19.45882,0.7888248,11.02372,0.7717579999999999,17.54088,20.436120000000003,,,,,58.82
项目14处理后数据.xlsx,1144,2,40.75,51.916,Part_50,251.131,252.275,28.37296,19.45856,0.7889184,11.03776,0.7712640000000001,17.51904,20.49696,,,,,58.56
项目14处理后数据.xlsx,1145,2,40.71,51.876,Part_50,251.349,252.493,28.37458,19.45838,0.7889832,11.04748,0.7709220000000001,17.50392,20.53908,,,,,58.38
项目14处理后数据.xlsx,1146,2,40.671,51.837,Part_50,251.777,252.921,28.37584,19.45824,0.7890336000000001,11.055039999999998,0.770656,17.492160000000002,20.57184,,,,,58.24
项目14处理后数据.xlsx,1147,2,40.63,51.796,Part_50,252.204,253.348,28.37692,19.45812,0.7890768,11.06152,0.770428,17.48208,20.59992,,,,,58.12
项目14处理后数据.xlsx,1148,2,40.591,51.757,Part_50,252.629,253.773,28.378,19.458,0.78912,11.068,0.7702,17.472,20.628,,,,,58.0
项目14处理后数据.xlsx,1149,2,40.552,51.718,Part_50,252.646,253.79,28.37998,19.45778,0.7891992000000001,11.07988,0.769782,17.45352,20.67948,,,,,57.78
项目14处理后数据.xlsx,1150,2,40.511,51.677,Part_50,252.223,253.367,28.38196,19.45756,0.7892784,11.09176,0.769364,17.43504,20.73096,,,,,57.56
项目14处理后数据.xlsx,1151,2,40.49,51.656,Part_50,252.139,253.283,28.38358,19.45738,0.7893432,11.10148,0.769022,17.41992,20.77308,,,,,57.38
项目14处理后数据.xlsx,1152,2,40.47,51.636,Part_50,252.323,253.467,28.38484,19.45724,0.7893936,11.10904,0.7687560000000001,17.40816,20.80584,,,,,57.24
项目14处理后数据.xlsx,1153,2,40.45,51.615,Part_50,252.513,253.657,28.38592,19.45712,0.7894368,11.115519999999998,0.768528,17.39808,20.83392,,,,,57.12
项目14处理后数据.xlsx,1154,2,40.414,51.58,Part_50,252.712,253.856,28.38682,19.45702,0.7894728000000001,11.120920000000002,0.768338,17.389680000000002,20.85732,,,,,57.02
项目14处理后数据.xlsx,1155,2,40.376,51.542,Part_50,252.904,254.048,28.3888,19.4568,0.789552,11.1328,0.76792,17.3712,20.9088,,,,,56.8
项目14处理后数据.xlsx,1156,2,40.306,51.471,Part_50,253.044,254.188,28.39096,19.45656,0.7896384000000001,11.14576,0.7674639999999999,17.35104,20.96496,,,,,56.56
项目14处理后数据.xlsx,1157,2,40.235,51.401,Part_50,253.183,254.327,28.39258,19.45638,0.7897032,11.15548,0.767122,17.33592,21.00708,,,,,56.38
项目14处理后数据.xlsx,1158,2,40.098,51.264,Part_50,253.322,254.466,28.39384,19.45624,0.7897536000000001,11.16304,0.766856,17.324160000000003,21.03984,,,,,56.24
项目14处理后数据.xlsx,1159,2,39.961,51.126,Part_50,253.46,254.604,28.39474,19.45614,0.7897896,11.16844,0.7666660000000001,17.31576,21.06324,,,,,56.14
项目14处理后数据.xlsx,1160,2,39.823,50.989,Part_50,253.575,254.719,28.39564,19.45604,0.7898256,11.17384,0.7664759999999999,17.307360000000003,21.086640000000003,,,,,56.04
