Thrust.Spd,Thrust.Force,CH.Spd,CH.Torque,CH.Tot.ContactForce,Ring.No
33.98360655737705,187546.6666666667,0.9666666626930237,-7550.0,30141.6,960
33.9672131147541,187493.3333333333,0.9653333266576131,-7553.278688524591,30149.93333333333,960
33.95081967213115,187420.0,0.9653333266576131,-7555.737704918033,30149.93333333333,960
33.9344262295082,187366.6666666667,0.9666666626930237,-7562.295081967213,30141.53333333333,960
33.91803278688525,187306.6666666667,0.9679999987284342,-7574.754098360656,30141.53333333333,960
33.90163934426229,187233.3333333333,0.9666666626930237,-7576.065573770492,30141.53333333333,960
33.88524590163934,187160.0,0.9666666626930237,-7565.737704918033,30149.93333333333,960
33.88524590163934,187060.0,0.9666666626930237,-7574.426229508197,30149.93333333333,960
33.8688524590164,186960.0,0.9679999987284342,-7584.098360655737,30141.6,960
33.85245901639344,186846.6666666667,0.9679999987284342,-7580.0,30124.86666666666,960
33.85245901639344,186720.0,0.9666666626930237,-7571.147540983607,30124.86666666666,960
33.83606557377049,186606.6666666667,0.9693333307902018,-7562.786885245901,30108.13333333334,960
33.81967213114754,186533.3333333333,0.9679999947547913,-7564.918032786885,30108.13333333334,960
33.80327868852459,186500.0,0.9666666587193807,-7576.393442622951,30124.86666666666,960
33.78688524590164,186466.6666666667,0.9666666587193807,-7578.196721311476,30116.53333333333,960
33.77049180327869,186460.0,0.9679999947547913,-7574.754098360656,30133.26666666667,960
33.75409836065574,186406.6666666667,0.9679999947547913,-7577.704918032787,30116.53333333333,960
33.73770491803279,186360.0,0.9693333307902018,-7595.901639344263,30116.53333333333,960
33.72131147540983,186313.3333333333,0.9693333307902018,-7599.344262295082,30133.26666666667,960
33.70491803278689,186286.6666666667,0.9693333307902018,-7591.639344262295,30133.26666666667,960
33.68852459016394,186273.3333333333,0.9693333307902018,-7573.770491803279,30141.66666666667,960
33.67213114754098,186260.0,0.9693333307902018,-7588.360655737705,30150.0,960
33.65573770491803,186266.6666666667,0.9679999947547913,-7599.508196721312,30141.6,960
33.62295081967213,186260.0,0.9679999947547913,-7601.475409836065,30141.6,960
33.60655737704918,186273.3333333333,0.9693333307902018,-7592.295081967213,30149.93333333333,960
33.59016393442623,186286.6666666667,0.9693333307902018,-7588.032786885246,30149.93333333333,960
33.59016393442623,186300.0,0.9693333307902018,-7590.983606557377,30158.26666666667,960
33.59016393442623,186300.0,0.9706666668256124,-7600.819672131148,30166.66666666667,960
33.59016393442623,186273.3333333333,0.972000002861023,-7600.983606557377,30158.33333333333,960
33.59016393442623,186240.0,0.972000002861023,-7590.819672131148,30158.33333333333,960
33.59016393442623,186193.3333333333,0.9706666668256124,-7585.573770491803,30158.33333333333,960
33.57377049180328,186193.3333333333,0.972000002861023,-7590.819672131148,30166.73333333333,960
33.55737704918032,186206.6666666667,0.9706666668256124,-7593.606557377049,30175.13333333334,960
33.55737704918032,186213.3333333333,0.9706666668256124,-7582.131147540984,30175.13333333334,960
33.54098360655738,186186.6666666667,0.9706666668256124,-7575.409836065573,30183.53333333333,960
33.50819672131148,186153.3333333333,0.9706666668256124,-7589.836065573771,30183.53333333333,960
33.47540983606557,186126.6666666667,0.9706666668256124,-7598.852459016393,30175.2,960
33.44262295081968,186080.0,0.9706666668256124,-7604.098360655737,30191.93333333333,960
33.40983606557377,186073.3333333333,0.9693333307902018,-7586.721311475409,30183.53333333333,960
33.37704918032787,186053.3333333333,0.9693333307902018,-7575.737704918033,30175.2,960
33.34426229508197,186060.0,0.9693333307902018,-7590.655737704918,30175.2,960
33.31147540983606,186053.3333333333,0.9693333307902018,-7600.983606557377,30183.6,960
33.27868852459017,186040.0,0.9693333307902018,-7592.131147540984,30175.2,960
33.24590163934426,186033.3333333333,0.9693333307902018,-7578.688524590164,30158.46666666667,960
33.21311475409836,186033.3333333333,0.9706666668256124,-7571.803278688524,30141.73333333333,960
33.16393442622951,186033.3333333333,0.972000002861023,-7576.88524590164,30141.73333333333,960
33.18032786885246,186033.3333333333,0.972000002861023,-7577.704918032787,30133.33333333333,960
33.18032786885246,186033.3333333333,0.9733333388964335,-7564.098360655737,30124.93333333333,960
33.18032786885246,186040.0,0.9733333388964335,-7552.295081967213,30108.2,960
33.18032786885246,186046.6666666667,0.9733333388964335,-7568.360655737705,30108.2,960
33.18032786885246,186040.0,0.9746666749318441,-7569.672131147541,30099.8,960
