Source_File,Ring_Index,Cluster_Label,First_Unit_Top_Depth,Last_Unit_Bottom_Depth,Source,Top_Depth_Avg,Bottom_Depth_Avg,含水率,容重（重度）,孔隙比,塑性指数,液性指数,内摩擦角,黏聚力,饱和单轴抗压强度标准值,完整性指数,泊松比,重型圆锥动力触探锤击数N,主RGB比例
项目30处理后数据（矩阵）.xlsx,412,3,31.262,42.428,Part_50,34367.44782,34625.01206,16.8,25.16224,0.522,10.8,-0.09,45.2416,11.58624,17.0,0.6549967999999999,0.4485679999999999,25.9,99.88
项目30处理后数据（矩阵）.xlsx,413,3,30.92,42.086,Part_50,34430.4531,34688.01808,16.8,25.214179999999995,0.522,10.8,-0.09,45.5062,11.31968,17.0,0.6603476,0.4481759999999999,25.9,99.06
项目30处理后数据（矩阵）.xlsx,414,3,30.572,41.738,Part_50,34493.45856,34751.02426,16.8,25.2958,0.522,10.8,-0.09,45.922,10.900799999999998,17.0,0.6687559999999999,0.4475599999999999,25.9,99.32
项目30处理后数据（矩阵）.xlsx,420,3,27.818,38.983,Part_50,34871.49072,35129.06084,,25.89764,,,,49.0236,7.8,16.9292,0.7267992,0.4431415999999998,,99.64
项目30处理后数据（矩阵）.xlsx,421,3,27.437,38.602,Part_50,34934.4961,35192.06696,,25.89776,,,,49.0224,7.8,16.9328,0.7270128,0.4431343999999999,,99.76
项目30处理后数据（矩阵）.xlsx,422,3,27.217,38.383,Part_50,34985.90646,35243.47804,,25.89748,,,,49.025200000000005,7.8,16.924400000000002,0.7265143999999999,0.4431511999999999,,99.48
项目30处理后数据（矩阵）.xlsx,423,3,27.175,38.341,Part_50,35026.51982,35284.09214,,25.89692,,,,49.0308,7.8,16.9076,0.7255176,0.4431847999999999,,99.08
项目30处理后数据（矩阵）.xlsx,424,3,27.312,38.478,Part_50,35067.1322,35324.70526,,25.89618,,,,49.0382,7.8,16.8854,0.7242004,0.4432291999999999,,99.38
项目30处理后数据（矩阵）.xlsx,425,3,27.575,38.741,Part_50,35107.74554,35365.31932,,25.89528,,,,49.0472,7.8,16.8584,0.7225984,0.4432831999999999,,99.28
项目30处理后数据（矩阵）.xlsx,426,3,27.918,39.084,Part_50,35148.35792,35405.93244,,25.89434,,,,49.0566,7.8,16.8302,0.7209251999999999,0.4433395999999999,,99.34
项目30处理后数据（矩阵）.xlsx,429,3,28.99,40.156,Part_50,35270.19702,35527.773760000004,,25.89206,,,,49.07939999999999,7.799999999999999,16.7618,0.7168667999999999,0.4434763999999999,,99.58
项目30处理后数据（矩阵）.xlsx,430,3,29.263,40.429,Part_50,35310.80936,35568.38684,,25.89176,,,,49.0824,7.799999999999999,16.7528,0.7163328,0.4434943999999998,,99.72
项目30处理后数据（矩阵）.xlsx,431,3,29.44,40.606,Part_50,35351.42272,35609.00092,,25.8918,,,,49.082,7.8,16.754,0.716404,0.4434919999999999,,99.8
项目30处理后数据（矩阵）.xlsx,432,3,29.492,40.658,Part_50,35392.03512,35649.61406,,25.89228,,,,49.077200000000005,7.799999999999999,16.7684,0.7172584000000001,0.4434631999999999,,99.72
项目30处理后数据（矩阵）.xlsx,433,3,29.402,40.568,Part_50,35432.64846,35690.22814,,25.89314,,,,49.0686,7.799999999999999,16.7942,0.7187891999999999,0.4434115999999999,,99.14
项目30处理后数据（矩阵）.xlsx,434,3,29.188,40.353,Part_50,35473.26082,35730.84122,,25.8943,,,,49.057,7.8,16.829,0.7208539999999999,0.4433419999999999,,99.54
项目30处理后数据（矩阵）.xlsx,435,3,28.91,40.075,Part_50,35513.87418,35771.45532,,25.89572,,,,49.0428,7.8,16.8716,0.7233816000000001,0.4432567999999999,,99.44
项目30处理后数据（矩阵）.xlsx,436,3,28.597,39.762,Part_50,35554.48658,35812.06844,,25.8973,,,,49.027,7.8,16.919,0.726194,0.4431619999999999,,99.3
项目30处理后数据（矩阵）.xlsx,437,3,28.303,39.469,Part_50,35595.09992,35852.68254,,25.89898,,,,49.010200000000005,7.8,16.9694,0.7291844000000001,0.4430611999999999,,99.02
项目30处理后数据（矩阵）.xlsx,438,3,28.044,39.21,Part_50,35635.7133,35893.29666,,25.89996,,,,49.0004,7.8,16.998800000000003,0.7309287999999999,0.4430023999999999,,99.96
项目30处理后数据（矩阵）.xlsx,439,3,27.785,38.951,Part_50,35676.32568,35933.909759999995,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,440,3,27.525,38.691,Part_50,35716.939020000005,35974.52384,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,441,3,27.264,38.43,Part_50,35757.551380000004,36015.136940000004,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,442,3,27.007,38.173,Part_50,35798.16476,36055.75104,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,443,3,26.701,37.867,Part_50,35838.7771,36096.36412,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,444,3,26.329,37.494,Part_50,35879.3905,36136.97826,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,446,3,25.512,36.677,Part_50,35960.616200000004,36218.205440000005,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,447,3,25.098,36.264,Part_50,36001.22854,36258.81852,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,448,3,24.709,35.875,Part_50,36041.84194,36299.43264,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,449,3,24.327,35.493,Part_50,36082.45432,36340.04576,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,450,3,23.946,35.112,Part_50,36123.06768,36380.65986,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,451,3,23.542,34.708,Part_50,36163.68002,36421.27292,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,452,3,23.12,34.286,Part_50,36204.29342,36461.88706,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,453,3,22.63,33.796,Part_50,36244.90578,36502.50016,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,454,3,22.121,33.287,Part_50,36285.51912,36543.11424,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,455,3,21.545,32.711,Part_50,36326.1315,36583.72736,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,456,3,20.91,32.075,Part_50,36366.74486,36624.34144,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,457,3,20.205,31.371,Part_50,36407.35722,36664.95454,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,458,3,19.469,30.635,Part_50,36447.97062,36705.56868,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,459,3,18.732,29.898,Part_50,36488.58296,36746.18174,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,460,3,18.066,29.232,Part_50,36529.19634,36786.79586,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,461,3,17.557,28.723,Part_50,36560.8487,36818.44896,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,462,3,17.247,28.413,Part_50,36589.18428,36846.78526,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,463,3,17.181,28.347,Part_50,36617.51942,36875.12116,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,464,3,17.317,28.482,Part_50,36645.85576,36903.45824,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,465,3,17.582,28.747,Part_50,36674.1912,36931.7944,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,467,3,18.228,29.394,Part_50,36730.86288,36988.46756,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,468,3,18.52,29.685,Part_50,36759.19924,37016.80464,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,469,3,18.756,29.922,Part_50,36787.53464,37045.14078,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,470,3,18.953,30.119,Part_50,36815.87096,37073.47784,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,471,3,19.122,30.288,Part_50,36844.20634,37101.81394,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,472,3,19.28,30.446,Part_50,36872.5427,37130.15106,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,473,3,19.421,30.587,Part_50,36900.87808,37158.48718,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,474,3,19.553,30.719,Part_50,36929.21444,37186.82426,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,475,3,19.68,30.846,Part_50,36957.54982,37215.16038,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,476,3,19.806,30.972,Part_50,36985.88616,37243.49744,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,477,3,19.922,31.087,Part_50,37014.22152,37271.83354,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,483,3,20.739,31.905,Part_50,37184.2367,37441.85314,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,484,3,21.015,32.18,Part_50,37212.57208,37470.18926,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,485,3,21.338,32.503,Part_50,37240.90844,37498.52634,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,486,3,21.669,32.835,Part_50,37269.2438,37526.86244,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,487,3,21.998,33.164,Part_50,37297.58018,37555.19956,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,488,3,22.327,33.493,Part_50,37325.91552,37583.53562,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,489,3,22.644,33.809,Part_50,37354.25192,37611.87278,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,490,3,22.959,34.124,Part_50,37382.58724,37640.20884,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,491,3,23.213,34.379,Part_50,37410.92362,37668.54594,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,492,3,23.463,34.629,Part_50,37439.259,37696.88206,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,493,3,23.64,34.805,Part_50,37467.59536,37725.21914,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,494,3,23.767,34.932,Part_50,37495.93072,37753.55524,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,495,3,23.874,35.039,Part_50,37524.26708,37781.89234,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,496,3,23.979,35.144,Part_50,37552.6023,37810.22828,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,497,3,24.084,35.25,Part_50,37580.93882,37838.56554,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,498,3,24.187,35.352,Part_50,37609.2742,37866.90168,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,499,3,24.295,35.461,Part_50,37637.6105,37895.2387,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,500,3,24.408,35.574,Part_50,37667.08692,37924.71586,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,501,3,24.541,35.706,Part_50,37715.78526,37973.41494,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,502,3,24.674,35.84,Part_50,37764.48466,38022.11506,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,503,3,24.833,35.998,Part_50,37813.183,38070.81414,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,504,3,24.995,36.161,Part_50,37861.88136,38119.51324,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,505,3,25.167,36.333,Part_50,37910.58074,38168.21334,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,506,3,25.354,36.52,Part_50,37959.2791,38216.91244,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,507,3,25.554,36.719,Part_50,38007.9785,38265.6126,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,508,3,25.757,36.923,Part_50,38056.67686,38314.31168,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,529,3,27.095,38.261,Part_50,39079.3515,39337.00176,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,530,3,27.174,38.34,Part_50,39128.0495,39385.7005,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,531,3,27.27,38.435,Part_50,39176.74822,39434.39994,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,532,3,27.398,38.564,Part_50,39225.4476,39483.10006,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,533,3,27.579,38.745,Part_50,39274.146,39531.7992,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,534,3,27.784,38.949,Part_50,39322.84534,39580.49928,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,535,3,28.047,39.213,Part_50,39371.54366,39629.19834,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,536,3,28.329,39.495,Part_50,39420.24304,39677.89844,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,537,3,28.641,39.807,Part_50,39468.94138,39726.59752,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,538,3,28.951,40.117,Part_50,39517.63976,39775.29664,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,539,3,29.26,40.426,Part_50,39566.33914,39823.99674,,25.89968,,,,49.0032,7.8,16.9904,0.7304304,0.4430191999999999,,99.68
项目30处理后数据（矩阵）.xlsx,540,3,29.536,40.702,Part_50,39615.03752,39872.69586,,25.89936,,,,49.006400000000006,7.8,16.9808,0.7298608,0.4430383999999999,,99.36
项目30处理后数据（矩阵）.xlsx,541,3,29.77,40.936,Part_50,39663.736860000005,39921.39594,,25.89864,,,,49.0136,7.8,16.9592,0.7285792,0.4430815999999998,,99.36
项目30处理后数据（矩阵）.xlsx,542,3,61.455,72.621,Part_50,39711.32828,39968.9881,,25.898219999999995,,,,49.0178,7.8,16.9466,0.7278315999999999,0.4431067999999999,,99.66
项目30处理后数据（矩阵）.xlsx,543,3,30.039,41.205,Part_50,39758.0296,40015.69016,,25.89808,,,,49.0192,7.8,16.9424,0.7275824,0.4431151999999999,,99.8
项目30处理后数据（矩阵）.xlsx,544,3,30.05,41.216,Part_50,39804.73096,40062.39226,,25.8982,,,,49.018,7.8,16.945999999999998,0.727796,0.4431079999999998,,99.8
项目30处理后数据（矩阵）.xlsx,545,3,30.014,41.18,Part_50,39851.43336,40109.09538,,25.898579999999995,,,,49.0142,7.8,16.9574,0.7284724,0.4430851999999998,,99.42
项目30处理后数据（矩阵）.xlsx,546,3,29.979,41.145,Part_50,39898.13468,40155.79744,,25.89916,,,,49.0084,7.8,16.974800000000002,0.7295048,0.4430503999999999,,99.16
项目30处理后数据（矩阵）.xlsx,547,3,29.953,41.118,Part_50,39944.837,40202.5005,,25.89962,,,,49.0038,7.8,16.988599999999998,0.7303236,0.4430227999999999,,99.62
项目30处理后数据（矩阵）.xlsx,548,3,29.947,41.113,Part_50,39991.53842,40249.20264,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,549,3,29.943,41.109,Part_50,40038.24082,40295.90578,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,550,3,29.94,41.105,Part_50,40084.942200000005,40342.6079,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,551,3,29.924,41.09,Part_50,40131.64452,40389.31096,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,552,3,29.894,41.06,Part_50,40178.34588,40436.01306,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,553,3,29.835,41.0,Part_50,40225.04824,40482.71614,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,554,3,29.763,40.929,Part_50,40271.7496,40529.41824,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,555,3,29.671,40.837,Part_50,40318.451,40576.12038,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,556,3,29.563,40.728,Part_50,40365.15338,40622.82348,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,557,3,29.473,40.639,Part_50,40411.85472,40669.52556,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,558,3,29.413,40.579,Part_50,40458.55708,40716.22866,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,559,3,29.441,40.606,Part_50,40505.25846,40762.93078,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,560,3,29.57,40.736,Part_50,40551.96076,40809.63382,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,561,3,29.775,40.941,Part_50,40598.66216,40856.33596,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,562,3,30.059,41.224,Part_50,40645.36454,40903.03906,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,563,3,30.399,41.565,Part_50,40692.06588,40949.74114,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,564,3,30.766,41.932,Part_50,40738.768,40996.444,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,565,3,31.14,42.305,Part_50,40785.46962,41043.14634,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,566,3,31.5,42.666,Part_50,40832.171,41089.84846,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,567,3,31.833,42.999,Part_50,40878.8733,41136.5515,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,568,3,32.139,43.304,Part_50,40925.57474,41183.25368,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,569,3,32.416,43.582,Part_50,40972.27716,41229.95684,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,570,3,32.629,43.795,Part_50,41018.97846,41276.65886,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,571,3,32.752,43.917,Part_50,41065.68082,41323.36196,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,572,3,32.882,44.048,Part_50,41112.38216,41370.06404,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,573,3,32.946,44.112,Part_50,41159.08456,41416.76716,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,574,3,32.982,44.147,Part_50,41205.78592,41463.46926,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,575,3,32.998,44.164,Part_50,41252.48826,41510.172340000005,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,576,3,33.014,44.18,Part_50,41299.18964,41556.87444,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,577,3,33.045,44.21,Part_50,41345.891,41603.57656,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,578,3,33.094,44.26,Part_50,41392.59336,41650.27966,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,579,3,33.143,44.309,Part_50,41439.29476,41696.98178,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,580,3,33.194,44.359,Part_50,41485.9971,41743.68486,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,581,3,33.243,44.409,Part_50,41532.6985,41790.387,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,582,3,33.293,44.459,Part_50,41579.40084,41837.09006,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,583,3,33.285,44.45,Part_50,41626.1022,41883.79216,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,584,3,33.272,44.438,Part_50,41672.80458,41930.49528,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
