split,ae_error,if_anomaly,risk_score
train,0.057550788,-0.1814289918680482,0.0
train,0.05898271,-0.1819733716764975,0.0
train,0.06270867,-0.1716343662477292,0.0
train,0.067572854,-0.1540892580243202,0.0
train,0.07140005,-0.1513754101300634,0.0
train,0.07333211,-0.1541028412726358,0.0
train,0.07527587,-0.1600843708757913,0.0
train,0.07629268,-0.1588791948861243,0.0
train,0.07568862,-0.1495825821361489,0.0
train,0.07444274,-0.1324755760820087,0.0262058962231989
train,0.07355167,-0.1229333026533754,0.056577028544633465
train,0.07055308,-0.114476238595534,0.08349415824884247
train,0.0648472,-0.1143197694844797,0.08399216788057112
train,0.06174642,-0.1197203830644454,0.06680310377747224
train,0.061387334,-0.1242563256093518,0.05236611323595215
train,0.06155708,-0.1215336208086385,0.06103193363956142
train,0.05937138,-0.1321946273209162,0.027100099482254475
train,0.056854486,-0.1462104830642037,0.0
train,0.055294804,-0.1404330561824527,0.000878841524622517
train,0.052814502,-0.1544489076356869,0.0
train,0.05178713,-0.1543789680676494,0.0
train,0.050446026,-0.1569944320835641,0.0
train,0.049622633,-0.1671266780916,0.0
train,0.04979527,-0.1747516032515682,0.0
train,0.0506129,-0.1814443349757279,0.0
train,0.05184631,-0.1842539107642211,0.0
train,0.05246728,-0.1842815198667106,0.0
train,0.05311087,-0.1718271640956283,0.0
train,0.055239543,-0.1629573648381942,0.0
train,0.058490463,-0.1495665972685044,0.0
train,0.0625257,-0.1278725743079816,0.040856322769904724
train,0.066833265,-0.124230855330113,0.05244717999921473
train,0.069650844,-0.1290019878620056,0.03726162715030989
train,0.07204946,-0.1272528161740359,0.04282888794885565
train,0.07355532,-0.1339425723667052,0.021536742838442858
train,0.072735205,-0.1424510125819114,0.0
train,0.07212584,-0.1619772493237571,0.0
train,0.07236,-0.1693487625689392,0.0
train,0.07396208,-0.1807923666842377,0.0
train,0.07605195,-0.1872484699714465,0.0
train,0.07717081,-0.1857658050920225,0.0
train,0.0780593,-0.184117856014379,0.0
train,0.07802723,-0.1814257781945858,0.0
train,0.10933429,-0.0279521409351942,0.3588829153085199
train,0.11476818,-0.0443521465320856,0.30668500421525163
train,0.11637412,-0.0673303916009254,0.23354988324858703
train,0.114911556,-0.0893028087014978,0.1636161099005291
train,0.110983446,-0.0885293644311268,0.1660778270640937
train,0.10172984,-0.0744848423620875,0.21077870902270196
train,0.088879384,-0.0773024036770411,0.20181097946011836
train,0.08029429,-0.0967096756256331,0.1400415459223944
train,0.07593998,-0.1217099184460833,0.06047081380634375
train,0.07551411,-0.1183214175948653,0.07125572879471832
train,0.07686483,-0.120556944321368,0.06414049797194765
train,0.07874174,-0.1270998701598062,0.043315684273751064
train,0.08100525,-0.1427088324387581,0.0
train,0.08203569,-0.148009185582668,0.0
train,0.08108446,-0.1635706937171038,0.0
train,0.07839802,-0.1697178789931773,0.0
train,0.073373966,-0.1680593527680006,0.0
train,0.070204586,-0.1535227979983517,0.0
train,0.0687425,-0.1362105643667231,0.014318181596023678
train,0.06468483,-0.1439898724682336,0.0
train,0.06166529,-0.1472463114642076,0.0
train,0.0599467,-0.1546962907102021,0.0
train,0.058947656,-0.1586414713742321,0.0
train,0.05765405,-0.1649322693466465,0.0
train,0.056768816,-0.1750837443305636,0.0
train,0.05589187,-0.1692407479848764,0.0
train,0.05372967,-0.1577846933689623,0.0
train,0.0505457,-0.1562749587963581,0.0
train,0.048902847,-0.1593535978887668,0.0
train,0.048477072,-0.1568704486055184,0.0
train,0.0472047,-0.1599817867963122,0.0
train,0.046127517,-0.1614077337740547,0.0
train,0.04621266,-0.1618572614546006,0.0
train,0.046876464,-0.1555333721961699,0.0
train,0.048403464,-0.1461635178228738,0.0
train,0.048760816,-0.1532409943347287,0.0
train,0.04939516,-0.1504924767590901,0.0
train,0.05016277,-0.1545734845728189,0.0
train,0.05281038,-0.1493344750926552,0.0
train,0.05585505,-0.1415251710701472,0.0
train,0.05929769,-0.1275755036632955,0.04180183873379462
train,0.061630316,-0.1319940864824295,0.027738380536248886
train,0.060021885,-0.1421563762033679,0.0
train,0.056273863,-0.1570939387299736,0.0
train,0.052418698,-0.1676091244850834,0.0
train,0.052170277,-0.1746966106327942,0.0
train,0.05348202,-0.1720103992522153,0.0
train,0.055259768,-0.1700929666296788,0.0
train,0.056203485,-0.1748590467597126,0.0
train,0.057242684,-0.1753753584542455,0.0
train,0.05838757,-0.1753755863671119,0.0
train,0.058457628,-0.1752975350241474,0.0
train,0.058034975,-0.1730447889988153,0.0
train,0.056132358,-0.170939334650072,0.0
train,0.053751472,-0.1533799315106432,0.0
train,0.05059962,-0.1537280734533689,0.0
train,0.046052508,-0.1579628394604226,0.0
train,0.04342681,-0.1640380397250395,0.0
train,0.04259525,-0.166240400744596,0.0
train,0.041919783,-0.1763768921667403,0.0
train,0.041723575,-0.1819930105450265,0.0
train,0.042171877,-0.1770376387252992,0.0
train,0.04110627,-0.1706739961169514,0.0
train,0.039916396,-0.1612604034944992,0.0
train,0.03901572,-0.148227735782913,0.0
train,0.03862312,-0.1457944644641823,0.0
train,0.036915813,-0.1499569862414103,0.0
train,0.037247326,-0.1472720933778542,0.0
train,0.040276136,-0.1511425709763565,0.0
train,0.042397067,-0.1592015478061316,0.0
train,0.04458148,-0.1650053200129095,0.0
train,0.046996757,-0.1718194446812926,0.0
train,0.05034789,-0.1758324919672846,0.0
train,0.05267516,-0.1797744672251041,0.0
train,0.0560896,-0.1778217486667604,0.0
train,0.05851468,-0.172947308844183,0.0
train,0.059594683,-0.1644269684535046,0.0
train,0.061018784,-0.1471104952271045,0.0
train,0.06209886,-0.1401758622465865,0.0016974379646514908
train,0.06446595,-0.1269234483420633,0.04387719934781926
train,0.06603619,-0.114155343685782,0.08451550204476732
train,0.06768678,-0.1172108842289773,0.0747903325822754
train,0.07021484,-0.1372439897604777,0.011028996936540848
train,0.07380859,-0.15169487560911,0.0
train,0.07602638,-0.1748651976823699,0.0
train,0.07528001,-0.1678342766980202,0.0
train,0.07279089,-0.1670015725783417,0.0
train,0.06866319,-0.1655720588529647,0.0
train,0.06362521,-0.169161697655991,0.0
train,0.058341794,-0.1693796494463156,0.0
train,0.055690005,-0.17407282179551,0.0
train,0.05565617,-0.1700999572466768,0.0
train,0.054398082,-0.171841920267543,0.0
train,0.052794952,-0.1710957710026221,0.0
train,0.052546978,-0.1735682608260124,0.0
train,0.052494057,-0.1752537223134941,0.0
train,0.051821366,-0.181483006597676,0.0
train,0.04997786,-0.1795355823281611,0.0
train,0.048582137,-0.1753718288880218,0.0
train,0.047131334,-0.17092795609614,0.0
train,0.045709055,-0.1661893298751017,0.0
train,0.04531984,-0.1582856188876153,0.0
train,0.045860197,-0.1461065188701719,0.0
train,0.048446584,-0.1289345784903706,0.0374761775885197
train,0.051110204,-0.1201880936300627,0.06531447535126596
train,0.052366193,-0.1254978505213222,0.04841458976894845
train,0.05040472,-0.1279852274280936,0.04049777060275792
train,0.04581652,-0.1484288467900117,0.0
train,0.043968618,-0.1551825259518334,0.0
train,0.04461313,-0.1437670148828067,0.0
train,0.044851676,-0.1333170454510658,0.023527668886369413
train,0.04385839,-0.1349053239137329,0.018472498783173568
train,0.040980216,-0.1387211769166735,0.00632740806258087
train,0.038343146,-0.157775296101564,0.0
train,0.037690774,-0.1702795210168075,0.0
train,0.037291627,-0.1701230834423215,0.0
train,0.0361006,-0.1713129986655234,0.0
train,0.034886707,-0.1734842934753057,0.0
train,0.03443503,-0.176494619993579,0.0
train,0.034743175,-0.1796034971671402,0.0
train,0.03508962,-0.1783679448850373,0.0
train,0.035401907,-0.1619776843682787,0.0
train,0.037126716,-0.134062879816623,0.02115382848286138
train,0.040194392,-0.1246146024007949,0.05122579044788719
train,0.04441093,-0.1068548620843273,0.10775146299120772
train,0.04935399,-0.0898609819222047,0.16183955708309444
train,0.053579733,-0.1007587107360069,0.12715428357018677
train,0.05743169,-0.1052700994679274,0.11279544286463271
train,0.059658553,-0.1088232259119109,0.10148655780782845
train,0.059461076,-0.1258009504048189,0.047449883953595604
train,0.05949474,-0.1398150728822322,0.002845757765684575
train,0.05973666,-0.1529638219822444,0.0
train,0.060353883,-0.1712444803946944,0.0
train,0.06102754,-0.1743445624251302,0.0
train,0.061432734,-0.1724262565975732,0.0
train,0.062353645,-0.1714306731221489,0.0
train,0.06229015,-0.1755438024756957,0.0
train,0.10582454,-0.010715739370963,0.4137429061238978
train,0.108263396,-0.0314169921263146,0.34785499258270147
train,0.10831813,-0.0624601393151131,0.24905091428877177
train,0.11244241,-0.0655141722325482,0.239330543295093
train,0.11449414,-0.033829889930219,0.3401752253837673
train,0.1054928,-0.0307457118035243,0.3499915425003619
train,0.08799301,-0.0470640465181575,0.29805357335807875
train,0.077026546,-0.0661313792405421,0.23736609783566498
train,0.07469348,-0.1029728636073364,0.12010708141883694
train,0.074351996,-0.1192801139564211,0.06820439157716181
train,0.07598848,-0.1214133126234738,0.0614148503352856
train,0.07856528,-0.1335041045208097,0.022932297583963666
train,0.08148704,-0.1435791611407744,0.0
train,0.0825417,-0.1523205478068386,0.0
train,0.081180245,-0.1627518821114725,0.0
train,0.07798644,-0.1608578176943663,0.0
train,0.073306054,-0.1534564976272419,0.0
train,0.070665374,-0.1500893167327934,0.0
train,0.06951219,-0.1330840684663275,0.02426918765380519
train,0.06614747,-0.1410235254128286,0.0
train,0.06345454,-0.1441029736825781,0.0
train,0.06157997,-0.149227174008581,0.0
train,0.060346212,-0.1631132499216476,0.0
train,0.059358835,-0.1729303464173227,0.0
train,0.058914084,-0.1756340096242065,0.0
train,0.058469124,-0.1742083257442395,0.0
train,0.05648074,-0.1683996351611114,0.0
train,0.053992365,-0.1659382632003923,0.0
train,0.052967213,-0.1617294156624298,0.0
train,0.052280266,-0.1567467271760848,0.0
train,0.050326206,-0.1600917615573307,0.0
train,0.048965625,-0.1583802500885383,0.0
train,0.049042404,-0.1615870293315372,0.0
train,0.049474087,-0.1506227494030453,0.0
train,0.051047117,-0.1495292746021981,0.0
train,0.051407576,-0.1502210322543361,0.0
train,0.051058274,-0.1479708439900522,0.0
train,0.051324904,-0.141642015461218,0.0
train,0.05393514,-0.133197600124481,0.023907839277211268
train,0.055549625,-0.1251678544923078,0.049464900592433185
train,0.056280572,-0.1132806741978267,0.08729939866593306
train,0.057322964,-0.1118298508799967,0.09191707675809696
train,0.055857737,-0.1258111742149137,0.04741734362748352
train,0.053026233,-0.1328008991681932,0.025170458434539487
train,0.049793534,-0.147951236661387,0.0
train,0.04942252,-0.1612123614613532,0.0
train,0.04984964,-0.1551748297028561,0.0
train,0.05069496,-0.1606359737713358,0.0
train,0.05088899,-0.1723491430633089,0.0
train,0.05127285,-0.1758707420699183,0.0
train,0.05250142,-0.1636201979960669,0.0
train,0.053534202,-0.1529810413685573,0.0
train,0.05496782,-0.1363907020427165,0.013744839694370084
train,0.05460938,-0.1187911214091483,0.06976075625990648
train,0.053245753,-0.1225669917908518,0.05774292216104355
train,0.05150281,-0.1323014235267705,0.026760188692264403
train,0.049303073,-0.1483243799617857,0.0
train,0.04950521,-0.1632367234885234,0.0
train,0.050623946,-0.1689639406726885,0.0
train,0.05139686,-0.1754776799918859,0.0
train,0.05211763,-0.1818398005648933,0.0
train,0.052079994,-0.1826761015943498,0.0
train,0.04978088,-0.1750983910959179,0.0
train,0.046882007,-0.1648076180526835,0.0
train,0.04450075,-0.154977002069142,0.0
train,0.043652847,-0.1510589753480041,0.0
train,0.041594192,-0.1473452621636657,0.0
train,0.04062008,-0.140380529483294,0.001046023417123114
train,0.0425069,-0.145504215536426,0.0
train,0.04339592,-0.1512182463237112,0.0
train,0.044365518,-0.157222360368088,0.0
train,0.04533181,-0.1624446668763621,0.0
train,0.04740416,-0.1759402653572682,0.0
train,0.048886105,-0.1789805453995336,0.0
train,0.051698852,-0.1724923509266815,0.0
train,0.05370809,-0.1651477823808818,0.0
train,0.053916235,-0.1546346073287671,0.0
train,0.05429774,-0.1500181375312364,0.0
train,0.05500482,-0.1492389715341038,0.0
train,0.057875335,-0.1397693398895985,0.0029913166601263515
train,0.06011108,-0.1175938343392483,0.07357147959524518
train,0.062404778,-0.1102572547633407,0.09692233311595992
train,0.06538557,-0.1365606338694938,0.013203980952973109
train,0.069628865,-0.1548086621683016,0.0
train,0.072360836,-0.1693143321609096,0.0
train,0.07115039,-0.1659421857933953,0.0
train,0.067740425,-0.1594105515362073,0.0
train,0.06317183,-0.159836067569582,0.0
train,0.058236625,-0.1616902061412101,0.0
train,0.053121388,-0.1657785383826521,0.0
train,0.05056314,-0.1696642455322881,0.0
train,0.05146654,-0.1628318941747336,0.0
train,0.05175064,-0.169192895194872,0.0
train,0.05110916,-0.1698295140958727,0.0
train,0.05109054,-0.1749634864869744,0.0
train,0.050945353,-0.1812684390320011,0.0
train,0.050430723,-0.1786065677454012,0.0
train,0.048277304,-0.1807289836513601,0.0
train,0.046024535,-0.1728033330628941,0.0
train,0.04411234,-0.164954925416603,0.0
train,0.042615484,-0.1579861086119416,0.0
train,0.04253854,-0.150797487085628,0.0
train,0.043443203,-0.1393800624004268,0.004230308418412485
train,0.046358388,-0.1315369359771794,0.029193398419523932
train,0.04953952,-0.1388846422859585,0.005807130751554518
train,0.051840417,-0.1360646586012366,0.014782570228689977
train,0.05101592,-0.1388508661312953,0.005914633441585124
train,0.046807554,-0.149697157831818,0.0
train,0.04501392,-0.1607578335485506,0.0
train,0.045790743,-0.1397237974971943,0.003136268912468257
train,0.04625936,-0.1265815352004808,0.04496543993776918
train,0.045111865,-0.1141236735035186,0.08461630184927506
train,0.04150039,-0.1236504239854201,0.05429457593740688
train,0.038099375,-0.1575540476340858,0.0
train,0.036854357,-0.1686795677100359,0.0
train,0.036194548,-0.1684166339694847,0.0
train,0.034967855,-0.1684056129466841,0.0
train,0.03368397,-0.1695903476176983,0.0
train,0.033225954,-0.1756801323117883,0.0
train,0.033516746,-0.1770074078562677,0.0
train,0.033770848,-0.178920317729062,0.0
train,0.033958048,-0.1657352147596498,0.0
train,0.035587266,-0.1468331009640268,0.0
train,0.038320977,-0.1310851012592732,0.030631497223501766
train,0.042163778,-0.1095908632233366,0.0990433230237337
train,0.046973266,-0.0914396932685467,0.1568148371821504
train,0.051051974,-0.0937699769217185,0.14939801416756474
train,0.05428779,-0.1035859031262534,0.11815590023685277
train,0.055914953,-0.1214083883239047,0.06143052338793096
train,0.055715542,-0.1308580509158395,0.031354152686649595
train,0.05589401,-0.1408859746111587,0.0
train,0.05588369,-0.1573953551755604,0.0
train,0.056558948,-0.1668476770589586,0.0
train,0.057590827,-0.1703653462780002,0.0
train,0.058448534,-0.1739511998955055,0.0
train,0.05964928,-0.1778537861051295,0.0
train,0.059841447,-0.1788718963933399,0.0
train,0.119373456,-0.0443630894089813,0.3066501752444972
train,0.12276457,-0.0230313082410757,0.37454493358985097
train,0.12349793,-0.0330042078381583,0.3428032050010948
train,0.12991363,-0.043273653002998,0.3124734634197234
train,0.13583435,-0.0146616894600225,0.4058615416823611
train,0.13369305,-0.0172835662793264,0.39667686884950504
train,0.124634966,-0.0529940982931446,0.2794650779545564
train,0.12038832,-0.086932060430051,0.17116172363623144
train,0.1208466,-0.1220545064414194,0.05937405969622499
train,0.11980518,-0.146041405097721,0.0
train,0.11916035,-0.1626397770796602,0.0
train,0.11975045,-0.1710995107911918,0.0
train,0.12053434,-0.1747703738618125,0.0
train,0.12038394,-0.1839749687618769,0.0
train,0.11812545,-0.1800825366641015,0.0
train,0.11366669,-0.1740036099785354,0.0
train,0.10851844,-0.1599646414873887,0.0
train,0.10343128,-0.1524041368027502,0.0
train,0.09819123,-0.1347897339965201,0.018840398183347824
train,0.09121854,-0.1484879398597775,0.0
train,0.08601268,-0.1568158102663247,0.0
train,0.08331875,-0.1667560139155233,0.0
train,0.08171597,-0.1756030215192707,0.0
train,0.081272975,-0.1830047899172933,0.0
train,0.081279285,-0.1823890889753835,0.0
train,0.08132391,-0.1857173232393656,0.0
train,0.08180617,-0.1811896295132694,0.0
train,0.08278335,-0.1711670053687564,0.0
train,0.08376946,-0.1700486152501779,0.0
train,0.08431625,-0.163946265559231,0.0
train,0.084562875,-0.1614853396977823,0.0
train,0.08306641,-0.1660651169354746,0.0
train,0.07850892,-0.1657267139938232,0.0
train,0.072523,-0.1579438895869147,0.0
train,0.07023723,-0.1505702176919289,0.0
train,0.07131609,-0.1488797143116549,0.0
train,0.07269936,-0.1358866348511856,0.015349183930298304
train,0.07674371,-0.1194599368076679,0.06763205169919877
train,0.0858204,-0.1244804182332463,0.051652871597734684
train,0.08804924,-0.1049427452619675,0.1138373452980039
train,0.09091156,-0.0856592491589441,0.17521282527611998
train,0.09042963,-0.0907814551117221,0.15890987651522476
train,0.08434041,-0.0850343307810645,0.17720181447105612
train,0.07424869,-0.0981508991205665,0.1354544221309048
train,0.06244331,-0.131934136194299,0.027929190215633663
train,0.063953124,-0.1529429653281031,0.0
train,0.06699502,-0.1683370400254009,0.0
train,0.067836456,-0.1730449724490053,0.0
train,0.0667134,-0.1698403540719698,0.0
train,0.066212125,-0.1684048171759558,0.0
train,0.06705002,-0.1637973158145489,0.0
train,0.066730216,-0.1537254771146751,0.0
train,0.0667201,-0.1319026451359651,0.028029419904790402
train,0.06562067,-0.1177968811889491,0.07292522241284158
train,0.06343388,-0.1128146487233684,0.08878266378674396
train,0.0604297,-0.1238365954315489,0.053702029761997144
train,0.059606895,-0.1485049584156271,0.0
train,0.06353852,-0.1630597539867956,0.0
train,0.0682045,-0.1666150840181859,0.0
train,0.07230626,-0.1673555859716798,0.0
train,0.07753172,-0.1802079058639,0.0
train,0.0833105,-0.183838511389749,0.0
train,0.08461847,-0.1788736004000986,0.0
train,0.08271825,-0.1732319172291253,0.0
train,0.08025424,-0.1618345452891882,0.0
train,0.07904724,-0.1505590076344302,0.0
train,0.07722381,-0.1514985674367145,0.0
train,0.07448041,-0.159090653723641,0.0
train,0.072365254,-0.1604802194633245,0.0
train,0.07072478,-0.1593442285697168,0.0
train,0.06951882,-0.1651156878865972,0.0
train,0.06833681,-0.1672523816155596,0.0
train,0.06734964,-0.1773126542609257,0.0
train,0.06653588,-0.1840421944333653,0.0
train,0.06594482,-0.1857792850400995,0.0
train,0.06401092,-0.1818291948733021,0.0
train,0.062061474,-0.1782429280334089,0.0
train,0.061692543,-0.1740332982651107,0.0
train,0.0622183,-0.1684478894379065,0.0
train,0.062629625,-0.1677217236335133,0.0
train,0.06331865,-0.1688806982984186,0.0
train,0.06362377,-0.1747656372053946,0.0
train,0.06461432,-0.184662017649569,0.0
train,0.06602599,-0.1869187181762044,0.0
train,0.06594161,-0.1869624654262902,0.0
train,0.06522883,-0.1789712749452833,0.0
train,0.064344324,-0.1754690593224897,0.0
train,0.06326273,-0.1797866012532505,0.0
train,0.06205505,-0.1824734457092814,0.0
train,0.06111792,-0.1827798550488613,0.0
train,0.06129192,-0.1831277699415091,0.0
train,0.06310891,-0.1786014308271624,0.0
train,0.06511846,-0.1742576593603251,0.0
train,0.06625996,-0.1719470388051499,0.0
train,0.06691011,-0.1774740585105703,0.0
train,0.06705569,-0.1820465546905211,0.0
train,0.0667879,-0.1883678330684169,0.0
train,0.06563419,-0.1880625669036442,0.0
train,0.06442058,-0.1893454561281924,0.0
train,0.063499704,-0.1870061255732293,0.0
train,0.06256934,-0.1863760445664893,0.0
train,0.06202404,-0.183933510404441,0.0
train,0.061918028,-0.1848999058448567,0.0
train,0.062195275,-0.1872940755818798,0.0
train,0.06243893,-0.1860756141104295,0.0
train,0.06233543,-0.1860230990714838,0.0
train,0.062217336,-0.1862753001776895,0.0
train,0.061890226,-0.1875943053924225,0.0
train,0.062075164,-0.1849983848586067,0.0
train,0.06262616,-0.1822494462886529,0.0
train,0.06301151,-0.1809753190288645,0.0
train,0.06235556,-0.1738882501996797,0.0
train,0.056060687,-0.165816901806337,0.0
train,0.04872993,-0.1515556323570528,0.0
train,0.041713435,-0.1451963381556865,0.0
train,0.03498888,-0.1450660448845694,0.0
train,0.028579874,-0.1410184848122162,0.0
train,0.024520585,-0.1422934817817034,0.0
train,0.027711809,-0.1331491732877047,0.02406197213440108
train,0.03276584,-0.1254256067822882,0.04864452702383919
train,0.03443338,-0.1287597985855072,0.03803246678495013
train,0.03301488,-0.1455808775689344,0.0
train,0.03270389,-0.1538033387865358,0.0
train,0.033609033,-0.1566015104833472,0.0
train,0.03510343,-0.1439353119148664,0.0
train,0.03622254,-0.1312606508255633,0.03007275834993644
train,0.037197642,-0.1260502113573817,0.04665653659989939
train,0.03829958,-0.1279822738597094,0.04050717121539891
train,0.038564987,-0.1326939902008307,0.02551072812167418
train,0.03829547,-0.1443785351653024,0.0
train,0.039009128,-0.15105200017324,0.0
train,0.03967423,-0.1655223789070478,0.0
train,0.04045884,-0.1667366299161128,0.0
train,0.041519072,-0.1725940269485474,0.0
train,0.042211685,-0.1602198147703529,0.0
train,0.046446476,-0.1224790816656802,0.05802272236420782
train,0.051607113,-0.1003234266248869,0.12853970512985138
train,0.12612669,0.0011133354423039,0.45226314900506415
train,0.12855381,0.0098029232173262,0.48087221427219673
train,0.12303906,-0.0031560559670504,0.437803854144884
train,0.12565966,-0.0329900639048498,0.3435357469313956
train,0.13105202,-0.0285501946774424,0.35978171240837314
train,0.12956092,-0.0346971401993708,0.3396324498200103
train,0.12009687,-0.0652742336771595,0.24009421933825248
train,0.112251244,-0.1038882988452546,0.11719343563510887
train,0.110216945,-0.1331813898274693,0.023959433384128714
train,0.1077239,-0.1416937375504632,0.0
train,0.10696647,-0.1521361518141886,0.0
train,0.10641073,-0.1495168057465472,0.0
train,0.104657345,-0.1557532683615833,0.0
train,0.10357614,-0.1565441933570515,0.0
train,0.10419041,-0.161059337506836,0.0
train,0.10598482,-0.1617290340257131,0.0
train,0.1097832,-0.1504918705363693,0.0
train,0.11604045,-0.1505337685839237,0.0
train,0.123187885,-0.1396415250053225,0.003398125665551269
train,0.12682432,-0.1454689132070582,0.0011442769383614255
train,0.12477798,-0.1524197880880686,0.00034175045570126187
train,0.11991923,-0.1516023737084337,0.0
train,0.11348018,-0.1594919425058268,0.0
train,0.10717589,-0.1644902505646666,0.0
train,0.100777656,-0.1671573821119301,0.0
train,0.09485062,-0.1792421298262799,0.0
train,0.093244925,-0.1832356663368022,0.0
train,0.09392385,-0.1768563927363166,0.0
train,0.0942254,-0.1748283332699988,0.0
train,0.09346556,-0.163253926069529,0.0
train,0.092316106,-0.1631620651575568,0.0
train,0.089591555,-0.1677066039051515,0.0
train,0.084129624,-0.1626610828222285,0.0
train,0.07827623,-0.1554442807869882,0.0
train,0.076639645,-0.1529711788377261,0.0
train,0.07746598,-0.1457419093852238,0.0
train,0.08044742,-0.1371626674732566,0.011287829379809827
train,0.0877215,-0.135764804802242,0.015736944411578344
train,0.099802576,-0.1296660452017278,0.035148066531390174
train,0.10425545,-0.127440565347037,0.04223132018692734
train,0.10524022,-0.1062662423356182,0.10962492096836132
train,0.10590877,-0.1113209099647986,0.0935369330737724
train,0.10337258,-0.1261893116435643,0.04621380843567339
train,0.096237935,-0.1310754167943389,0.03066232092271575
train,0.087180294,-0.1504619898970287,0.0
train,0.08778025,-0.1734076059545674,0.0
train,0.08944551,-0.1790094801483451,0.0
train,0.08877095,-0.1752460407793429,0.0
train,0.08654562,-0.1811147069074075,0.0
train,0.08552267,-0.1758815482127778,0.0
