Source_File,Ring_Index,Cluster_Label,First_Unit_Top_Depth,Last_Unit_Bottom_Depth,Source,Top_Depth_Avg,Bottom_Depth_Avg,含水率,容重（重度）,孔隙比,塑性指数,液性指数,内摩擦角,黏聚力,饱和单轴抗压强度标准值,完整性指数,泊松比,重型圆锥动力触探锤击数N,主RGB比例
海太处理后数据.xlsx,229,5,50.84,62.005,Part_50,29.558000000000003,29.878,28.763520000000003,18.72164,0.8704035999999999,12.675,0.975,19.6068,8.588799999999999,,,,,98.96
海太处理后数据.xlsx,230,5,50.893,62.059,Part_50,29.653,29.973000000000003,28.66656,18.7392,0.8674364,12.67777777777778,0.9755555555555556,19.7646,8.482999999999999,,,,,98.94
海太处理后数据.xlsx,231,5,50.947,62.113,Part_50,29.748,30.068,28.569840000000003,18.75682,0.864465,12.653846153846152,0.9707692307692308,19.9222,8.3764,,,,,99.44
海太处理后数据.xlsx,232,5,51.001,62.167,Part_50,29.843000000000004,30.163,28.47288,18.77438,0.8614978,12.653846153846152,0.9707692307692308,20.08,8.2706,,,,,99.06
海太处理后数据.xlsx,233,5,51.055,62.221,Part_50,29.9296,30.2496,28.377840000000003,18.79166,0.8585818,12.656,0.9712,20.2348,8.1662,,,,,98.14
海太处理后数据.xlsx,234,5,51.109,62.275,Part_50,29.904,30.224,28.30344,18.80498,0.8563221999999999,12.656,0.9712,20.3556,8.086599999999999,,,,,98.74
海太处理后数据.xlsx,235,5,51.163,62.328,Part_50,29.879,30.199,28.27608,18.80954,0.855529,12.656,0.9712,20.3994,8.0608,,,,,99.04
海太处理后数据.xlsx,236,5,51.217,62.382,Part_50,29.829,30.149,28.26936,18.81014,0.8553922,12.656,0.9712,20.4092,8.059800000000001,,,,,99.1
海太处理后数据.xlsx,237,5,51.27,62.436,Part_50,29.765,30.085,28.262400000000003,18.81068,0.8552596,12.656,0.9712,20.4192,8.0596,,,,,99.16
海太处理后数据.xlsx,238,5,51.323,62.489,Part_50,29.69,30.01,28.24536,18.8125,0.8548794,12.656,0.9712,20.4446,8.054,,,,,99.2
海太处理后数据.xlsx,239,5,51.377,62.543,Part_50,29.5984,29.9184,28.21848,18.81566,0.8542474,12.629166666666665,0.9658333333333332,20.4852,8.042200000000001,,,,,98.78
海太处理后数据.xlsx,240,5,51.431,62.597,Part_50,29.504,29.824,28.181760000000004,18.82016,0.8533636,12.629166666666665,0.9658333333333332,20.541,8.0242,,,,,98.06
海太处理后数据.xlsx,252,5,52.024,63.19,Part_50,29.378,29.698,28.70328,18.70886,0.8712034,12.6,0.96,19.6612,8.7662,,,,,99.58
海太处理后数据.xlsx,253,5,52.069,63.235,Part_50,29.383000000000003,29.703000000000003,28.689840000000004,18.71158,0.8707602,12.6,0.96,19.6836,8.7486,,,,,99.74
海太处理后数据.xlsx,254,5,52.114,63.279,Part_50,29.3886,29.7086,28.676400000000005,18.7143,0.8703169999999999,12.6,0.96,19.706,8.731,,,,,99.9
海太处理后数据.xlsx,255,5,52.141,63.306,Part_50,29.394,29.714,28.66632,18.71634,0.8699846,12.599999999999998,0.96,19.7228,8.7178,,,,,99.98
海太处理后数据.xlsx,256,5,52.164,63.33,Part_50,29.399,29.719,28.656240000000004,18.71838,0.8696521999999999,12.599999999999998,0.96,19.7396,8.704600000000001,,,,,99.86
海太处理后数据.xlsx,257,5,52.189,63.355,Part_50,29.404,29.724,28.64616,18.72042,0.8693198,12.599999999999998,0.96,19.7564,8.6914,,,,,99.74
