Thrust.Spd,Thrust.Force,CH.Spd,CH.Torque,CH.Tot.ContactForce,Ring.No
19.96774193548387,95275.0,0.7899999916553497,2740.645161290322,20820.0,200
19.9375,95177.77777777778,0.7888888782925076,2746.25,20834.66666666667,200
19.93939393939394,95060.0,0.7899999916553497,2746.363636363636,20837.6,200
19.94117647058824,94945.45454545454,0.790909084406766,2738.529411764706,20840.0,200
19.94285714285714,94891.66666666667,0.791666661699613,2740.0,20834.66666666667,200
19.94444444444444,94807.69230769231,0.7923076886397141,2736.944444444444,20843.69230769231,200
19.94594594594595,94735.71428571429,0.7928571403026581,2735.675675675676,20851.42857142857,200
19.92105263157895,94686.66666666667,0.7919999957084656,2729.473684210526,20846.4,200
19.92307692307692,94546.66666666667,0.7919999957084656,2726.410256410256,20846.4,200
19.95,94433.33333333333,0.7919999957084656,2726.5,20858.13333333334,200
19.95121951219512,94286.66666666667,0.7919999957084656,2726.09756097561,20864.0,200
19.92857142857143,94186.66666666667,0.7919999957084656,2720.238095238095,20864.0,200
19.93023255813954,94100.0,0.7933333317438761,2714.651162790698,20869.86666666666,200
19.93181818181818,94026.66666666667,0.7919999957084656,2718.863636363636,20869.86666666666,200
19.93333333333333,93966.66666666667,0.7933333317438761,2718.888888888889,20875.73333333333,200
19.93478260869565,93973.33333333333,0.7933333317438761,2717.608695652174,20881.6,200
19.93617021276596,93953.33333333333,0.7933333317438761,2716.595744680851,20881.6,200
19.95833333333333,93946.66666666667,0.7933333317438761,2712.083333333333,20881.6,200
19.95918367346939,93940.0,0.7933333317438761,2710.0,20887.46666666667,200
19.96,93900.0,0.7933333317438761,2710.6,20887.46666666667,200
19.96078431372549,93906.66666666667,0.7919999957084656,2705.686274509804,20887.46666666667,200
19.96153846153846,93886.66666666667,0.790666659673055,2702.5,20881.6,200
19.9622641509434,93853.33333333333,0.7919999957084656,2702.452830188679,20881.6,200
19.96296296296296,93840.0,0.7919999957084656,2702.962962962963,20887.46666666667,200
19.96363636363636,93800.0,0.7919999957084656,2708.0,20887.46666666667,200
19.98214285714286,93780.0,0.7919999957084656,2710.535714285714,20881.6,200
19.98245614035088,93773.33333333333,0.7919999957084656,2711.929824561404,20881.6,200
19.98275862068965,93746.66666666667,0.790666659673055,2712.586206896552,20881.6,200
19.98305084745763,93726.66666666667,0.7919999957084656,2711.016949152543,20881.6,200
19.98333333333333,93706.66666666667,0.7919999957084656,2710.333333333333,20881.6,200
19.98360655737705,93680.0,0.7933333317438761,2711.147540983607,20875.73333333333,200
19.98360655737705,93646.66666666667,0.7946666677792867,2704.098360655738,20875.73333333333,200
19.9672131147541,93606.66666666667,0.7946666677792867,2695.737704918033,20881.6,200
19.95081967213115,93586.66666666667,0.7933333317438761,2695.081967213115,20875.73333333333,200
19.9344262295082,93573.33333333333,0.7933333317438761,2689.836065573771,20875.73333333333,200
19.91803278688525,93560.0,0.7946666677792867,2694.918032786885,20869.86666666666,200
19.9344262295082,93560.0,0.7946666677792867,2693.44262295082,20869.86666666666,200
19.9344262295082,93553.33333333333,0.7933333317438761,2691.803278688525,20875.73333333333,200
19.9344262295082,93553.33333333333,0.7933333317438761,2693.934426229508,20887.46666666667,200
19.95081967213115,93546.66666666667,0.7933333317438761,2690.983606557377,20887.46666666667,200
19.95081967213115,93533.33333333333,0.7933333317438761,2692.786885245901,20881.6,200
19.95081967213115,93493.33333333333,0.7933333317438761,2695.245901639344,20887.46666666667,200
19.9672131147541,93493.33333333333,0.7946666677792867,2700.491803278689,20893.33333333333,200
19.9672131147541,93473.33333333333,0.7959999998410543,2705.245901639344,20893.33333333333,200
19.9672131147541,93460.0,0.7946666638056438,2707.377049180328,20887.46666666667,200
